age,income,credit_score,loan_amount,debt_to_income_pct,num_dependents,years_employed,account_balance,num_prev_loans,monthly_expenses,gender,employment_status,education_level,loan_purpose,region,marital_status,application_year,loan_duration_months,application_date
21,66436.67,684,27868.22,55.13,3,1.2,3096.3,2,11737.29,Female,Full-Time,Bachelor,Personal,Central,Single,2021,60,4/3/2021
40,,726,3246.73,23.39,5,6.6,2008.62,9,12254.54,Female,Retired,High School,Car,North,Married,2020,36,5/1/2020
73,21589.48,683,8276.5,3.51,3,,10509.09,2,4539.55,Male,Full-Time,Bachelor,Home,South,Married,2015,36,19/12/2015
48,116757.17,688,4139.59,53.15,0,3.1,4676.34,4,23284.12,Female,Full-Time,Bachelor,Business,North,Single,2023,48,4/8/2023
33,49404.7,508,47833.76,42.76,4,6.3,2139.53,5,13465.2,Male,Full-Time,High School,Medical,North,Married,2021,84,16/9/2021
43,34036.27,626,84064.4,50.35,2,0.4,629.22,8,10384.7,Male,Full-Time,Master,Home,Central,Divorced,2017,84,13/12/2017
46,74658.06,674,5330.1,33.18,2,6.5,7705.98,5,13922.67,Male,Full-Time,Bachelor,Business,West,Married,2021,36,2/4/2021
23,75212.24,699,27798.39,13.36,1,7.8,8904.71,5,15225.24,Male,Full-Time,Master,Education,West,Single,2013,60,4/3/2013
50,46788.16,517,26484.58,39.88,6,4.5,13490.48,7,7959.76,Female,Self-Employed,Master,Business,Central,Married,2017,60,5/1/2017
35,20346.36,850,14302.39,43,0,14.5,7121.58,1,4022.05,Female,Full-Time,High School,Home,Central,,2024,48,15/3/2024
55,26005.11,618,4887.73,45.21,2,8.7,9000.27,8,7325.91,Non-Binary,Unemployed,Bachelor,Personal,East,,2023,36,10/2/2023
33,74680.36,492,18601.87,16.3,1,1.5,,6,,Female,Full-Time,High School,Personal,South,Single,2023,36,17/2/2023
68,36179.44,623,8689.01,30.71,5,5.3,4571.89,5,10820.98,Male,Full-Time,Bachelor,Car,West,,2018,84,15/7/2018
40,103456.49,670,12065.75,50.16,5,,1133.97,0,18899.53,Male,Full-Time,High School,Home,West,Married,2014,48,21/3/2014
65,23577.67,623,5829.81,14.53,3,2.6,1952.11,6,5455.98,Female,Full-Time,High School,Business,East,Single,2020,48,25/6/2020
24,57238.16,576,32137.02,16.76,,0.2,6635.57,7,12073.65,Female,Unemployed,,Business,Central,Single,2022,36,23/7/2022
21,22102.67,532,39063.71,57.26,3,8.5,233248.87,6,3747.93,Female,Part-Time,,Education,Central,Divorced,2019,60,6/5/2019
30,216775.27,397,6719.9,57.77,0,6.3,6430.54,8,38518.03,Male,Full-Time,PhD,Medical,East,,2017,48,28/11/2017
38,86491.28,728,13406.81,20.63,0,5,25766.56,2,16043.96,Female,Self-Employed,Bachelor,Personal,Central,Married,2022,36,4/9/2022
49,49119.12,695,16412.4,4.85,2,3.4,13294.79,0,11140.71,Female,Part-Time,Bachelor,Education,Central,Single,2012,60,17/12/2012
56,64484.32,594,62367.28,21.58,0,2.6,,6,13982.31,Male,Full-Time,Bachelor,Education,North,Divorced,2017,60,11/2/2017
20,61341.3,780,21823.76,21.89,3,0.5,2003.4,2,23842.64,Male,Full-Time,,Car,East,Married,2015,36,27/8/2015
72,30336.35,591,22045.58,20.68,2,13.7,4659.63,9,6852.66,Female,Full-Time,Bachelor,Education,East,Single,2020,84,17/7/2020
23,46995.61,758,8538.11,57.16,2,2.1,2536.36,1,8661.6,Male,Full-Time,Master,Personal,West,Married,2023,24,13/7/2023
58,24156.26,637,3290.2,22.61,2,2.5,3572.14,3,5017.64,Female,Full-Time,Bachelor,Education,East,Married,2011,48,19/7/2011
60,34679.57,653,50231.94,34.85,0,2.7,10165.71,6,,Male,Part-Time,Bachelor,Car,South,Divorced,2022,60,10/7/2022
39,72372.81,715,23838.66,46.31,6,0.4,,9,17572.5,Female,Self-Employed,Bachelor,Car,East,Single,2020,12,18/4/2020
50,31473.9,699,13373.7,14.37,4,6.7,2777.72,2,9149.44,Male,Full-Time,Master,Personal,South,Single,2019,60,14/8/2019
47,41935.35,737,15825.36,20.47,6,6.9,4799.62,0,11651.76,Female,Full-Time,Bachelor,Home,West,Married,2012,48,8/4/2012
55,49086.47,571,9664.62,61.08,5,,,4,13697.24,Female,Self-Employed,PhD,Personal,Central,Married,2017,12,26/10/2017
56,24993.37,678,14658.82,32.51,4,1.7,2705.69,4,4544.67,Male,Full-Time,Master,Business,East,Divorced,2021,36,12/8/2021
39,21600.69,757,16403.26,13.92,1,,,2,7379.79,Male,Full-Time,Bachelor,Car,North,,2020,60,7/7/2020
20,29448.84,626,7380.15,12.12,6,2.1,3314.07,8,,Female,Self-Employed,,Home,South,Single,2023,60,7/9/2023
48,67494.39,590,24538.03,18.02,0,4.7,43090.97,3,14252.36,Male,Self-Employed,,Personal,West,Married,2017,48,23/3/2017
19,280235.48,575,6094.5,44.48,1,3,2315.57,0,103533.38,Male,Self-Employed,Bachelor,Business,East,Married,2021,84,1/5/2021
62,77426.65,693,14906.35,32.39,1,8.7,31119.36,0,15016.77,Male,Self-Employed,,Car,North,Married,2021,48,9/11/2021
26,38714.34,785,7226.69,12.24,4,3.4,,5,13322.88,Female,Full-Time,Bachelor,Car,South,Divorced,2013,36,28/10/2013
40,34397.13,602,19486,84.79,0,3.3,17031.23,4,8419.05,Female,Full-Time,Bachelor,Home,South,Widowed,2021,36,15/8/2021
47,41352.9,595,38323.25,19.15,6,0.9,9558.28,8,7732.75,Female,Full-Time,High School,Education,West,Single,2022,60,17/1/2022
25,168830.13,579,13934.62,49.23,,18.9,9297.58,1,38788.37,Male,Full-Time,Master,Car,East,Married,2012,36,24/11/2012
46,72917.23,587,19991.72,55.73,5,4.4,3386.6,3,,Female,Self-Employed,Bachelor,Home,North,Married,2023,36,28/8/2023
38,118009.17,850,13979.55,54.42,1,4.3,2979.44,1,22001.74,Female,Unemployed,,Education,South,,2022,84,11/8/2022
18,28138.23,740,30198.25,16.31,0,5.2,4710.97,7,5292.3,Male,Self-Employed,Bachelor,Personal,South,Married,2016,48,10/9/2016
68,85049.67,733,22969.87,7.49,2,1.8,998.01,7,22604.31,Female,Part-Time,High School,Business,North,Married,2023,48,9/7/2023
51,73411.02,666,18135.62,40.83,1,10.6,,3,21379.33,Male,Full-Time,Master,Home,South,Single,2021,60,3/6/2021
62,36326,689,6114.07,19.47,6,3.3,95388.95,7,7151.29,Female,Full-Time,Master,Home,East,Single,2014,60,20/1/2014
54,95751.5,757,4583.15,33.79,5,11.3,11972.72,8,17652.91,Female,Full-Time,Bachelor,Business,West,Single,2019,48,18/3/2019
41,41164.71,637,5099.36,46.78,1,6.5,3091.19,4,8404.94,Female,Self-Employed,Master,Home,East,Divorced,2015,48,18/10/2015
55,14938.77,725,19083.36,65.31,0,6.9,698.2,8,2841.01,Male,Unemployed,Bachelor,Business,West,Single,2016,36,14/1/2016
58,72890.55,612,2937.98,48.04,2,2.8,2844.76,8,12741.09,Male,Unemployed,Master,Business,West,Divorced,2016,36,28/1/2016
26,29235.54,681,7596.37,15.38,3,,1557.79,4,8179.19,Female,Part-Time,Bachelor,Home,East,Married,2024,36,12/2/2024
48,64999.85,628,22521.88,13.71,6,1.7,699.31,4,18041.99,Male,Full-Time,Master,Car,East,Single,2022,84,14/8/2022
66,86067.81,670,32687.16,7.57,3,0.4,23457.1,4,31498.95,Male,Full-Time,,Business,Central,Divorced,2020,60,24/2/2020
30,40544.17,576,57034.49,17.72,4,3.3,13292.68,6,6969.94,Male,Full-Time,Bachelor,Personal,South,Married,2023,60,2/6/2023
58,113116.09,614,11389.05,11.36,6,0.6,15796.1,3,24114.73,Female,Part-Time,,Personal,South,Married,2018,60,27/1/2018
63,28987.69,515,3994.86,12.56,3,1.2,26559.36,6,6578.15,Male,Full-Time,High School,Home,West,Married,2019,12,28/4/2019
19,53334.14,764,29066.31,38.98,0,5.3,9213.18,0,13892.31,Male,Retired,High School,Medical,East,Widowed,2018,36,21/12/2018
48,54072.61,469,11854.42,15.9,4,3.6,102884.83,6,14689.62,Male,Full-Time,High School,Personal,South,Single,2022,36,12/6/2022
61,19010.97,798,9742.9,54.5,0,2.4,,0,3260.08,Female,Full-Time,,Home,South,Married,2016,36,2/10/2016
21,72850.26,668,6398.81,33.57,,1.6,2796.71,0,19842.12,Female,Retired,High School,Business,West,Divorced,2023,36,1/12/2023
42,32616.43,553,33372.89,2.84,1,19.4,5874.95,4,,Female,Self-Employed,High School,Car,Central,Married,2015,36,6/9/2015
22,64760.72,570,21533.02,52.97,1,3.9,2398.01,8,20147.76,Female,Retired,Bachelor,Home,East,Divorced,2018,36,13/12/2018
18,51390.87,521,13081.98,14.04,2,,1465.04,4,8811.85,Female,Full-Time,Bachelor,Medical,South,Married,2021,36,22/8/2021
71,153311.74,467,26560.91,7.55,0,3,16781.19,6,45015.09,Male,Retired,Bachelor,Home,South,Married,2024,24,23/2/2024
31,69539.27,499,15166.21,30.4,5,2.5,5342.49,4,,Male,Full-Time,High School,Car,North,Widowed,2024,60,13/11/2024
63,49252.48,746,9719.93,11.92,,7.8,9555.47,1,8751.18,Female,Self-Employed,Master,Car,East,Widowed,2022,48,4/11/2022
47,77831.48,616,16471.57,72.79,4,7,6087.3,5,14939.14,Female,Retired,,Medical,West,Married,2017,36,22/4/2017
44,65469.52,563,18076.15,24.73,2,6.1,4808.36,8,,Male,Part-Time,High School,Car,East,Single,2016,84,26/9/2016
66,51581.6,579,21348.18,18.57,,1.2,4305.22,1,12146.18,Female,Retired,Master,Business,Central,Divorced,2022,24,16/6/2022
35,43009.13,553,36625.98,8.45,4,0.3,3652.97,0,9299.88,Female,Retired,Master,Car,South,Married,2016,36,9/7/2016
22,52738.07,749,23663.7,23.49,3,0.1,7962.67,2,17089.82,Male,Part-Time,PhD,Home,Central,Married,2012,36,28/3/2012
19,31171.24,677,6684.2,36.74,1,2.9,6214.94,7,9374.32,Male,Full-Time,High School,Business,South,Divorced,2024,36,26/3/2024
34,23046.49,486,18018.62,46.88,3,1.8,1259.28,9,4933.9,Female,Part-Time,Bachelor,Home,South,Single,2012,36,14/2/2012
67,83041.11,708,4521.91,30.08,2,3.3,,0,14340.7,Male,Full-Time,High School,Home,Central,,2024,84,15/2/2024
44,52995.84,618,43829.58,2.86,2,6.2,7008.85,5,12519.01,Female,Unemployed,High School,Education,Central,Married,2022,36,13/10/2022
45,47930.88,665,31332.46,34.78,1,2.7,2818.06,3,12460.79,Male,Full-Time,High School,Car,South,Married,2012,60,15/1/2012
69,65810.39,573,7390.34,47.25,6,3.2,2616.84,7,20464.72,Male,Self-Employed,Bachelor,Car,West,Single,2011,12,16/8/2011
71,61056.92,726,12837.34,14.7,5,11.6,2669.06,6,22963.87,Male,Full-Time,Bachelor,Car,Central,Married,2020,48,2/8/2020
60,70534.6,674,4612.74,18.75,3,5.4,,8,21970.68,Female,Full-Time,Master,Car,East,Single,2017,36,2/8/2017
38,35684.42,547,23805.51,20.01,6,7.1,,5,8678.94,Female,Unemployed,Master,Education,North,Married,2022,24,23/6/2022
44,43829.54,568,67634.25,45.66,2,3.2,24878.69,7,,Female,Full-Time,,Personal,Central,Single,2018,84,4/5/2018
65,40548.86,833,19192.84,58.44,5,6.3,2654.04,8,,Female,Self-Employed,Bachelor,Home,Central,Married,2010,36,12/2/2010
35,103879.72,630,23470.09,54.08,4,13.8,80172.72,4,18321.04,Male,Full-Time,Bachelor,Personal,Central,Single,2013,24,4/6/2013
52,27549.01,655,40662.25,52.41,2,4,630.72,1,10932.96,Male,Full-Time,Bachelor,Business,North,Divorced,2024,84,28/8/2024
32,22626.5,571,2044.78,45.78,6,6.6,,8,4556.89,Male,Part-Time,Bachelor,Car,North,Divorced,2016,36,16/5/2016
62,60319.71,688,13180.11,21.48,3,4.4,20827.35,7,10134.78,Male,Full-Time,,Business,South,Single,2020,60,5/2/2020
57,114202.68,660,9405.01,5.65,2,7.2,30158.32,3,25185.47,Female,Full-Time,High School,Home,South,Married,2020,36,22/12/2020
68,41110.57,850,7245.59,14.31,3,0.9,23005.02,4,7619.94,Male,Part-Time,Master,Business,South,,2011,48,25/4/2011
47,9551.23,811,14855.52,34.04,4,,16849.39,8,2847.04,Female,Unemployed,High School,Personal,East,Single,2021,48,18/6/2021
43,81552.52,643,15371.18,28.21,,5.5,881.19,9,21883.7,Male,Part-Time,High School,Car,Central,Divorced,2019,36,27/3/2019
38,22035.31,541,3766.42,26.08,3,0.8,2637.77,9,6485.03,Male,Retired,High School,Home,East,Single,2021,60,26/6/2021
60,8629.74,670,7482.69,14.89,4,6.5,1496.53,3,1525.83,Female,Full-Time,Master,Personal,North,Married,2018,48,8/4/2018
73,31626.03,689,25602.16,33.66,3,0.4,30640.2,1,6433.31,Male,Full-Time,High School,Home,East,Single,2022,12,28/5/2022
50,33086.07,805,11854.33,45.84,3,0.1,15803.64,3,7678.88,Female,Part-Time,Bachelor,Medical,Central,,2016,36,17/8/2016
26,23033.13,643,33209.55,44.53,2,0.4,,6,5280.56,Male,Self-Employed,High School,Home,North,Married,2017,60,5/11/2017
19,61095.68,605,10174.36,2.01,6,1.6,6237.27,1,12609.54,Female,Full-Time,Master,Car,North,Married,2014,24,25/4/2014
62,85187.78,687,25020.11,9.37,3,5.2,323.53,8,15595.27,Female,Self-Employed,Bachelor,Business,South,Married,2015,60,23/10/2015
32,42939.39,721,6584.23,22,4,0.4,30451.34,7,13429.68,Male,Self-Employed,High School,Personal,West,Divorced,2022,48,1/8/2022
20,26254.26,730,21587.32,25.58,4,0.3,4695.54,7,,Male,Full-Time,High School,Medical,South,Single,2012,36,19/11/2012
74,80936.04,695,8058.93,11.71,1,3.4,9939.77,5,20942.31,Female,Full-Time,PhD,Business,East,Single,2015,12,12/12/2015
70,43622.56,592,6859.53,8.01,1,0.7,3390.46,2,15187.74,Female,Full-Time,Bachelor,Home,South,Divorced,2021,60,3/3/2021
74,45545.3,700,10523.1,16.05,6,8.6,2304.44,6,,Male,Full-Time,Bachelor,Personal,West,Married,2014,84,17/6/2014
29,83926.85,678,14422.98,3.03,4,2.7,2755.9,9,24642.79,Non-Binary,Full-Time,Bachelor,Personal,East,Married,2020,36,20/2/2020
70,16496.5,635,8828.8,17.96,0,2.4,,1,4012.39,Female,Full-Time,PhD,Car,North,Married,2015,48,19/7/2015
27,80670.18,523,8405.22,18.46,2,3.9,3607.58,6,32172.83,Male,Self-Employed,Master,Home,North,Married,2012,36,26/10/2012
64,104531.11,547,7490.06,40.45,5,3.5,6897.69,4,,Female,Full-Time,Master,Business,Central,Married,2020,36,15/8/2020
54,19724.93,526,13024.16,15,5,2.6,5806.42,8,4937.75,Female,Self-Employed,High School,Home,East,Married,2012,84,18/7/2012
45,73342.39,566,27940.77,18.93,6,1,6024.87,9,14134.91,Male,Self-Employed,,Medical,South,Single,2012,84,12/1/2012
50,46663.29,515,43888.14,30.26,4,,2493.04,3,13274.79,Male,Part-Time,PhD,Education,North,Married,2015,36,3/11/2015
19,45296.96,640,3323.72,21.72,6,9.9,5924.34,2,10636.44,Female,Full-Time,,Medical,South,Divorced,2018,60,28/12/2018
36,42764.23,768,13354.85,10.64,0,7.2,22731.73,4,,Female,Full-Time,Bachelor,Personal,West,Single,2021,60,4/9/2021
67,32150.34,583,3574.22,21.26,4,2.4,5000.68,9,8638.31,Female,Full-Time,Bachelor,Car,Central,Single,2018,24,8/3/2018
41,35367.99,593,17534.58,14.23,4,0.6,24274.2,6,6339.04,Female,Self-Employed,,Business,East,Divorced,2013,48,9/9/2013
21,134464.12,747,14531.37,45.23,4,3.1,1144.62,7,25795.96,Female,Full-Time,Bachelor,Business,Central,Widowed,2018,48,26/2/2018
65,146754.86,705,14566.75,23.47,0,3.1,1763.73,9,46917.73,Male,Full-Time,Master,Medical,South,Married,2021,48,16/2/2021
56,57986.04,574,19830.82,29.18,6,0.9,,0,12248.23,Male,Part-Time,Master,Education,West,Single,2020,84,10/3/2020
72,47330.05,578,3796.69,13.66,4,,4984.9,2,12719.25,Male,Full-Time,High School,Car,Central,Married,2018,48,1/3/2018
65,94344.76,566,24090.3,48.07,3,,40863.82,4,32828.79,Female,Self-Employed,Bachelor,Personal,Central,Married,2019,36,7/10/2019
39,174016.01,722,11273.68,42.89,6,5.2,11862.83,6,47631.13,Female,Full-Time,High School,Home,North,Single,2017,60,26/6/2017
64,82632.2,763,15661.24,15.72,0,13.9,1256.68,6,23078.44,Female,Full-Time,Master,Car,South,Single,2010,60,4/11/2010
37,65127.55,700,8935.87,44.68,6,,6390.96,4,16521.94,Female,Full-Time,,Education,Central,Single,2015,60,28/12/2015
53,91447.85,484,9013.42,68.8,3,6.7,7115.3,4,19627,Male,Full-Time,,Home,South,,2013,60,11/4/2013
64,186195.17,739,15406.52,41.13,6,0.7,1659.61,4,44999.94,Male,Part-Time,High School,Car,West,Divorced,2021,36,1/5/2021
59,78884.31,686,23335.02,39.77,0,2.2,3052.43,0,13357.74,Female,Full-Time,PhD,Home,Central,,2019,84,7/9/2019
24,87889.16,696,29970.54,41.33,2,4,541.53,0,22677.75,Male,Full-Time,,Business,East,Single,2022,84,7/9/2022
47,62369.1,655,11838.4,5.29,,4.7,5773.7,7,13456.29,Non-Binary,Full-Time,Bachelor,Personal,East,Single,2017,48,7/12/2017
39,18196.65,732,40697.65,23.94,6,0.1,786.8,6,3070.52,Female,Full-Time,Bachelor,Education,West,Married,2016,24,15/6/2016
31,29714.14,736,8609.46,11.34,2,10.1,6478.37,3,6712.81,Male,Full-Time,High School,Personal,East,Single,2023,60,2/5/2023
48,,536,11026.62,5.8,1,24.7,24103.01,4,14471.4,Female,Part-Time,High School,Education,West,Divorced,2017,12,21/5/2017
46,,626,20541.8,13.43,0,18,323.82,7,26998.8,Female,Full-Time,High School,Car,East,Married,2015,36,9/10/2015
33,54526,696,2996.65,19.11,3,3.9,7725.85,6,,Male,Full-Time,Bachelor,Home,West,Married,2024,24,20/12/2024
42,72601.72,612,11637.8,35.63,3,5.7,5989.96,3,,Female,Part-Time,Bachelor,Business,South,Married,2018,48,14/1/2018
47,168909.86,646,32823.07,72.26,1,3,3670.56,5,41504.93,Female,Full-Time,Bachelor,Personal,South,Single,2024,60,26/6/2024
74,21886.08,667,11974.68,34.8,2,9,822.21,0,4442.64,Male,Unemployed,Bachelor,Personal,South,Single,2015,36,21/4/2015
51,28273.87,705,56593,13.55,1,3.1,37523.57,2,5673.9,Female,Full-Time,Bachelor,Business,North,,2015,48,25/2/2015
19,17371.87,678,19184.08,14.67,6,8.1,4437.91,5,5081.3,Male,Full-Time,Bachelor,Business,North,Married,2018,36,6/5/2018
60,77553.47,698,33745.18,21.39,4,1.8,3335.99,0,18116.09,Female,Full-Time,High School,Car,West,Single,2020,36,28/11/2020
73,99028.99,621,68165.32,22.05,6,1.2,3440.69,9,39406.74,Male,Retired,,Personal,North,,2024,36,25/6/2024
67,62984.74,804,16997.98,6.62,6,2.6,4534.39,6,13104.76,Female,Self-Employed,Master,Education,West,Married,2011,36,8/9/2011
33,96395.86,586,13581.85,51.09,3,0.2,1168.2,9,20471.46,Male,Self-Employed,PhD,Car,West,Widowed,2013,60,24/8/2013
21,24085.22,557,31938.07,46.07,1,5.5,1482.4,1,4420.08,Male,Unemployed,Bachelor,Personal,Central,Married,2024,48,23/11/2024
56,60908.27,651,5216.78,28.46,6,7.9,3265.91,8,13328.89,Female,Full-Time,PhD,Business,North,Single,2014,60,8/6/2014
74,237749.01,617,20859.76,53.01,5,10.7,29524.95,6,70805.02,Female,Self-Employed,Master,Home,Central,Single,2021,36,2/10/2021
43,13627.81,752,14512.89,5.01,3,4.9,5313.18,9,2715.41,Female,Full-Time,Master,Business,North,Single,2018,60,24/1/2018
43,55749.41,623,6105.34,3.48,1,1.3,4688.87,4,18417.42,Male,Part-Time,Bachelor,Education,North,Married,2021,12,21/9/2021
33,22439.76,716,9649.57,18.19,5,6.7,359836.85,2,8753.04,Female,Full-Time,PhD,Education,West,Married,2012,36,19/9/2012
40,28670.17,602,10336.14,44.83,5,,2685.5,7,10536.05,Male,Full-Time,Bachelor,Car,North,Single,2016,84,22/6/2016
56,24646.8,486,13350.38,41.12,6,0.5,1791.86,7,7233.43,Male,Self-Employed,,Business,West,Single,2015,60,22/8/2015
54,22700.36,561,11492.69,11.25,4,,2928.79,6,7210.26,Male,Part-Time,High School,Car,West,,2015,24,25/11/2015
66,68988.59,638,8111.05,27.02,5,9.9,,4,23244.38,Female,Full-Time,Master,Education,West,Married,2019,36,4/10/2019
40,58253.45,576,11514.69,42.64,3,0.1,5577.84,0,18198.97,Female,Retired,High School,Medical,North,Single,2022,24,8/12/2022
25,79564.95,705,38265.96,20,3,3.9,1869.7,2,15273.47,Female,Full-Time,Bachelor,Car,East,,2024,24,9/8/2024
60,108675.83,654,16038.72,39.96,5,0.8,8271.49,2,29396.02,Female,Part-Time,,Education,Central,,2019,36,9/10/2019
42,90959.6,655,24860.56,9.52,0,5,26053.64,9,27291.71,Female,Self-Employed,Bachelor,Home,South,Married,2014,60,24/4/2014
42,297244.96,764,3864.47,69.91,4,4.7,3854.39,9,65632.71,Male,Part-Time,Master,Home,North,Married,2016,36,7/8/2016
74,22758.59,716,11364.44,9.39,2,6.4,5999.34,8,8129.13,Female,Full-Time,Bachelor,Home,North,Divorced,2021,36,13/2/2021
32,51360.85,622,37098.65,53.8,1,1.7,6201.98,3,13189.63,Male,Self-Employed,,Car,East,Married,2015,60,6/4/2015
43,,535,11512.2,9.32,5,1.1,190.79,6,17192.41,Female,Full-Time,,Home,Central,Single,2019,84,15/12/2019
22,29966.1,618,10578.22,16.67,0,3.7,3486.98,0,5728.08,Female,Full-Time,PhD,Medical,Central,Married,2016,48,13/1/2016
63,56426.96,415,6166.65,38.2,1,0.6,2224.99,7,18982.92,Female,Self-Employed,Bachelor,Home,East,Single,2020,84,9/2/2020
43,23724.3,618,9959.76,20.87,1,4.3,2155.26,5,5530.31,Male,Unemployed,Bachelor,Home,Central,Single,2019,36,12/7/2019
42,32206.58,461,11318.62,36.53,3,2.5,13025.78,1,9273.8,Female,Self-Employed,Master,Home,East,Married,2019,48,24/8/2019
52,46140.08,695,7569.39,14.76,1,,8723.24,0,,Male,Full-Time,High School,Business,West,Single,2018,84,14/4/2018
67,91597.02,721,12693.8,39.1,6,5.2,1917.5,8,18647.84,Male,Full-Time,Master,Personal,South,Single,2013,60,21/9/2013
31,81070.99,587,18684.32,9.71,5,,11054.88,6,32016.41,Female,Full-Time,PhD,Home,East,Single,2015,84,6/5/2015
23,66094.83,642,5041.04,26.73,3,12.5,1239.33,9,12638.71,Male,Full-Time,,Business,West,Married,2016,36,5/9/2016
32,60782.48,791,15307.77,12.28,0,20.6,5951.77,5,19109.7,Male,Full-Time,Bachelor,Home,North,Divorced,2014,24,27/10/2014
70,19783.34,664,24011.05,16.91,5,0.6,15423.96,2,3782.59,Male,Full-Time,Master,Education,West,,2018,36,23/5/2018
19,52166.73,730,33459.5,11.18,2,0.9,4027.42,8,13993.59,Female,Part-Time,Bachelor,Home,North,Divorced,2015,60,27/1/2015
65,71679.9,819,28788.98,23.33,0,0,16379.37,7,16757.84,Female,Self-Employed,Bachelor,Business,Central,Divorced,2018,36,13/1/2018
34,34309.33,559,5398.36,15.94,1,0.5,5397.88,5,7310.95,Male,Full-Time,Bachelor,Home,North,Single,2022,48,14/7/2022
32,89584.82,543,28472.16,7.34,5,12.4,6260.46,5,16362.94,Female,Part-Time,Master,Education,East,Divorced,2011,60,5/4/2011
47,,544,19385.55,5.33,1,16.6,7261.2,1,16326.18,Female,Full-Time,Master,Education,North,Single,2013,48,5/1/2013
19,34334.14,672,3939.36,19.48,1,1.2,10158.88,1,7634.51,Male,Unemployed,Bachelor,Home,North,Married,2015,36,6/2/2015
36,42634.5,729,14216.89,40.36,2,4.1,2690.99,0,13203.98,Male,Retired,Master,Car,West,Single,2015,36,3/9/2015
72,32472.05,566,4612.62,16.09,3,2.3,10118.22,7,9675.16,Female,Retired,High School,Home,Central,Married,2010,36,22/3/2010
21,44548.53,579,18340.22,31.94,1,6.9,3014.56,8,9338.96,Female,Full-Time,PhD,Medical,South,Married,2014,48,6/7/2014
70,51642.75,621,9690.8,24.37,1,7.7,5395.7,9,8973.65,Female,Full-Time,High School,Medical,Central,,2013,84,10/12/2013
50,65190.04,686,35406.8,35.25,0,,3828.08,4,11725.79,Male,Full-Time,Master,Business,West,Divorced,2015,12,14/9/2015
65,65015.7,723,9737.02,39.99,1,2.7,1619.81,5,12106.67,Female,Full-Time,High School,Personal,West,,2020,48,21/9/2020
33,19026.93,739,12446.12,23.99,3,2.9,1593.96,0,4873.87,Female,Unemployed,Bachelor,Medical,South,Single,2019,84,27/3/2019
34,116365.9,466,22687.16,22.87,1,1.3,2563.95,2,21201.31,Male,Self-Employed,PhD,Medical,South,Married,2018,60,21/1/2018
